2017-07-22;13.399999999999999;12.6;8.899999999999999;2.8000000000000003;5.999999999999999;8.5;19.2;6.5;17.900000000000002
2017-07-23;12.6;3.9000000000000004;6.3999999999999995;2.0;4.2;3.5;6.1;7.0;8.999999999999998
2017-07-24;8.1;11.899999999999999;13.999999999999996;12.399999999999999;15.100000000000001;15.999999999999998;11.7;11.8;7.599999999999999
2017-07-25;21.2;51.300000000000004;49.900000000000006;40.800000000000004;19.8;38.50000000000001;17.999999999999996;33.699999999999996;46.00000000000001
2017-07-26;5.5;0.0;2.0;1.0;0.3;0.6;0.2;2.1;0.0
2017-07-27;1.5000000000000002;2.2;6.1000000000000005;0.7;3.0999999999999996;1.3;2.6;0.5;0.6
2017-07-28;0.5;0.5;0.7;0.4;0.3;0.7;0.1;0.0;0.4
2017-07-29;0.2;0.1;0.2;0.1;0.2;0.2;0.2;0.0;0.0
2017-07-30;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.800000000000001
2017-07-31;2.4;2.6;3.8;2.3000000000000003;4.9;5.5;4.5;1.9000000000000001;0.0
2017-08-01;15.700000000000003;9.4;8.6;9.7;9.9;12.5;7.500000000000001;3.5;1.8
2017-08-02;1.5;3.4;0.5;0.8;0.1;1.2000000000000002;0.7;1.9;4.5
2017-08-03;0.5;0.2;0.30000000000000004;0.2;0.0;0.0;1.3;0.1;1.4000000000000001
2017-08-04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-08-05;5.3999999999999995;8.0;3.9;3.6;1.3;4.8;0.9;9.400000000000002;19.3
2017-08-06;1.5;0.1;0.0;0.5;0.0;0.0;0.6;0.0;0.0
2017-08-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-08-08;1.4;1.0;0.9999999999999999;0.5;0.7999999999999999;0.7;1.2;0.4;0.30000000000000004
2017-08-09;0.2;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0
2017-08-10;15.299999999999999;8.9;10.999999999999998;14.700000000000001;13.500000000000002;9.0;18.599999999999998;9.600000000000001;7.600000000000001
2017-08-11;31.3;27.1;39.800000000000004;31.5;33.6;32.8;22.999999999999996;50.099999999999994;44.2
2017-08-12;8.0;10.599999999999996;14.299999999999997;4.6000000000000005;7.3999999999999995;13.6;9.799999999999999;8.999999999999998;5.6
2017-08-13;4.3;0.6;6.3;3.8;1.7999999999999998;3.5000000000000004;3.1;0.2;0.0
2017-08-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-08-15;1.4000000000000001;0.4;3.1999999999999997;0.30000000000000004;0.1;0.2;2.2;0.0;0.6000000000000001
2017-08-16;11.7;6.800000000000001;8.8;7.1;3.5000000000000004;4.3;4.6;4.8999999999999995;0.5
